	class_count	expression_avg	happy_avg	stu_count	tea_id	tags
6930	11	271.6363636	0.079921735	4	17676288	[]
6931	12	278.5	0.091613807	6	6703182	[]
6935	8	303	0.158203812	8	12155086	[]
6936	13	236.4615385	0.171219457	9	36658409	[]
6937	7	235.2857143	0.038308572	6	30700837	[]
6938	7	191.8571429	0.134963409	5	6280578	[]
6941	14	361	0.055806229	8	25672656	[]
6943	10	204.6	0.151854878	5	7440351	[]
6946	10	315	0.051541415	8	10542590	[]
6947	13	255.0769231	0.122804369	6	30372270	[]
6949	37	276.8108108	0.031219685	9	10577056	[]
6950	18	290.6666667	0.139440062	4	12704004	[]
6951	14	261.9285714	0.052096692	12	28956448	[]
6952	13	217.3846154	0.08094724	10	33741326	[]
6953	8	274.875	0.078717884	4	37139109	[]
6955	12	203.75	0.102183099	8	35951038	[]
6957	19	281.3157895	0.070948889	15	35618242	[]
6958	9	382.3333333	0.066427889	5	36088534	[]
6959	7	266.8571429	0.053282207	4	10047759	[]
6960	20	163.55	0.090313804	7	30107721	[]
6961	44	243.7045455	0.072641114	15	34721297	[]
6962	16	217.6875	0.085462857	9	21430913	[]
6963	15	209.6666667	0.135007646	7	37520849	[]
6964	19	308.6315789	0.10020199	9	34363328	[]
6965	14	290.1428571	0.089716618	9	36997503	[]
6968	21	376.5238095	0.078146124	8	5462543	[]
6969	7	168.8571429	0.076796923	4	34493074	[]
6971	15	355.0666667	0.084605526	9	29910333	[]
6972	8	213.125	0.070751564	6	9406663	[]
6973	21	422.8095238	0.169825112	5	13576884	[]
6975	13	245.7692308	0.079578699	6	14643120	[]
6976	6	269.6666667	0.070297933	4	24097043	[]
6979	8	216.5	0.05191464	4	9011357	[]
6980	16	213.0625	0.108555995	5	14818268	[]
6981	7	230.5714286	0.060741803	5	15777562	[]
6986	25	326.04	0.029870302	11	21819268	[]
6987	15	194.8666667	0.032642307	8	27981713	[]
6988	9	245	0.093905097	6	15661459	[]
6989	21	205.9047619	0.083295077	8	14447131	[]
6992	29	304.1034483	0.095043483	12	22162799	[]
6993	10	244.3	0.04888003	7	11859863	[]
6995	12	312.4166667	0.036478088	5	25962185	[]
6996	7	237.4285714	0.107756886	7	32413652	[]
7001	14	238	0.086307806	10	23858873	[]
7008	9	163.8888889	0.140517024	7	35775684	[]
7009	17	190.4117647	0.093645526	6	14289495	[]
7011	9	143.7777778	0.059831003	5	12156865	[]
7012	11	131	0.033222971	4	29939951	[]
7015	9	277.5555556	0.044100709	7	29654472	[]
7016	6	273.1666667	0.128885932	6	13385432	[]
7018	10	404.7	0.112652955	4	12442951	[]
7019	6	254.8333333	0.054278002	5	29223598	[]
7020	18	275.8888889	0.111555157	5	6385162	[]
7023	11	203.8181818	0.041458042	5	1533965	[]
7024	16	231.4375	0.048717211	5	9407429	[]
7025	20	282.45	0.061369675	5	7861083	[]
7027	7	399.1428571	0.053037116	6	30109842	[]
7028	19	263.7894737	0.074371454	8	28602170	[]
7029	10	211.5	0.097750341	5	6859366	[]
7030	6	448.8333333	0.088527467	6	30247039	[]
7031	16	243.3125	0.109919989	11	9051109	[]
7032	19	253.4736842	0.082747682	6	4189334	[]
7036	6	203	0.095392364	5	30198440	[]
7040	15	285.2666667	0.048885549	5	31995435	[]
7043	6	196.5	0.021520556	4	29466031	[]
7044	24	264.4583333	0.084634988	16	13284793	[]
7051	7	210.7142857	0.066462415	4	10674691	[]
7052	13	339.3076923	0.040415357	9	21749010	[]
7054	9	274.6666667	0.062048628	6	29272673	[]
7055	30	196.3666667	0.051549199	8	12243558	[]
7056	7	328.4285714	0.060929851	5	35392384	[]
7059	10	221.9	0.062722978	4	33988171	[]
7061	8	174.25	0.082286879	5	34292079	[]
7063	6	356.5	0.071663994	5	7735497	[]
7065	9	156.4444444	0.081267496	6	26248413	[]
7068	12	216.4166667	0.105194922	10	38134154	[]
7071	8	217.5	0.057879505	4	11686153	[]
7073	15	238.3333333	0.0612637	9	29855336	[]
7075	9	267.8888889	0.096365588	5	1115129	[]
7077	10	138.5	0.131280758	5	5021804	[]
7080	16	354.375	0.083786384	8	31812974	[]
7083	13	137.3076923	0.124363492	5	18794494	[]
7084	13	200.0769231	0.044209124	9	34450917	[]
7085	6	289	0.110221405	5	5386887	[]
7087	10	123.9	0.055705146	7	18782478	['enhance_expression']
7088	18	249.5555556	0.058473915	8	3425876	[]
7090	7	210.1428571	0.067993718	4	33411254	[]
7091	12	182.25	0.132796152	7	16013123	[]
7095	27	218.7037037	0.076629551	16	28392046	[]
7097	10	250.3	0.154089022	7	21378395	[]
7098	7	197.7142857	0.08889669	6	17346228	[]
7099	31	262.6129032	0.098827463	19	25596045	[]
7100	10	226.3	0.028790235	5	13252091	[]
7103	14	195.1428571	0.050854585	4	13354567	[]
7105	6	186.1666667	0.08047167	5	30745897	[]
7106	9	272.5555556	0.102835198	8	21611578	[]
7107	10	238.1	0.059306586	8	36246201	[]
7110	17	303.5294118	0.087890421	4	29152820	[]
7111	19	167.9473684	0.09594203	7	37240017	[]
7112	7	235.5714286	0.109748063	4	21035027	[]
7113	13	211	0.120444538	9	36278705	[]
7117	21	243.1904762	0.062035807	16	28597541	[]
7119	13	266.9230769	0.050220649	4	4950362	[]
7120	8	174.625	0.114414761	7	29917500	[]
7121	9	302.6666667	0.047161042	4	36173389	[]
7122	19	195.3157895	0.045420174	8	10215910	[]
7124	10	191.4	0.107621965	4	25666316	[]
7125	24	313.2083333	0.050444516	8	35375937	[]
7128	7	295.7142857	0.130997706	7	31301498	[]
7129	13	308.8461538	0.102669431	8	37017191	[]
7131	14	240.8571429	0.085432779	4	29278295	[]
7132	18	266.4444444	0.051212809	7	5838196	[]
7133	27	302.0740741	0.081379801	19	30459478	[]
7138	13	219.3846154	0.090493102	9	29773879	[]
7140	22	241.9545455	0.067826185	9	29697587	[]
7142	12	241.25	0.063401461	8	34017858	[]
7143	9	240.6666667	0.086746917	5	36209097	[]
7144	9	229.1111111	0.080908198	4	24262332	[]
7147	11	223.7272727	0.05839021	6	31745909	[]
7149	6	224.6666667	0.253414859	5	27315874	[]
7150	9	373.8888889	0.08318367	5	4916480	[]
7152	13	253.5384615	0.098901877	12	5164177	[]
7153	12	145.9166667	0.055381799	8	30195843	[]
7154	23	240.173913	0.046077223	7	29818807	[]
7156	8	183.75	0.094400115	4	34392233	[]
7157	29	180.7931034	0.177031773	12	28314058	[]
7158	24	239	0.063310376	11	33563357	[]
7159	15	201.6666667	0.060163417	7	37169235	[]
7161	7	261.8571429	0.112088597	5	23859245	[]
7162	17	242.1176471	0.085379231	11	6658530	[]
7163	10	251.5	0.12384588	7	37327966	[]
7166	7	161.7142857	0.073461866	4	29874005	[]
7167	10	297.7	0.115130868	7	25617012	[]
7169	16	203.375	0.036563824	5	20302464	[]
7173	25	272.44	0.071873838	13	16362052	[]
7176	7	217.5714286	0.117345768	5	20684800	[]
7177	9	220.7777778	0.131475916	7	18730095	[]
7180	12	349	0.15337864	6	10534027	[]
7181	21	289.6666667	0.086563941	11	31892175	[]
7182	8	301.875	0.126086273	7	35847842	[]
7189	25	237.72	0.0767186	18	23818294	[]
7191	20	249.65	0.103501062	11	28603122	[]
7192	12	259.0833333	0.096797929	6	5350929	[]
7194	17	273.9411765	0.078747997	7	30328331	[]
7197	10	241.6	0.068069607	7	36959717	[]
7198	7	380	0.073016871	5	7123807	[]
7199	10	131.3	0.096491487	7	21671012	[]
7200	15	158	0.071204055	7	37710261	[]
7201	14	202.5	0.046973378	6	29907099	[]
7203	13	250.2307692	0.110503828	9	32050271	[]
7204	12	273.1666667	0.053055248	5	10639312	[]
7212	9	355.6666667	0.069747664	5	12546439	[]
7213	12	436.0833333	0.060656658	5	10533133	[]
7215	10	237.8	0.032425494	4	32350020	[]
7219	31	287.1935484	0.080584792	15	33050606	[]
7221	22	361.1363636	0.118934761	8	15387206	[]
7224	39	203.4871795	0.092023495	19	35113481	[]
7228	8	310	0.144025568	4	31936283	[]
7229	10	241.4	0.049133433	7	11358551	[]
7231	8	195.75	0.110464737	6	26204983	[]
7234	9	201.8888889	0.064991702	5	1793331	[]
7236	13	234.6153846	0.027631979	6	17604059	[]
7237	9	244	0.140535339	5	38379877	[]
7238	17	395.2352941	0.149656779	5	31613906	[]
7241	9	197.4444444	0.031424859	4	14361828	[]
7244	20	283.05	0.011069886	5	2519129	['enhance_happyness']
7248	25	336.84	0.049155072	19	30111211	[]
7249	6	251.6666667	0.107826208	5	7712198	[]
7251	17	290.5294118	0.043103029	16	30002642	[]
7252	8	230	0.037094362	4	9303700	[]
7253	13	218.3846154	0.044491526	8	30657725	[]
7255	30	316.5333333	0.127513832	11	8539081	[]
7256	13	358.6153846	0.039165267	6	13113976	[]
7257	9	188.1111111	0.042721134	4	33471440	[]
7258	25	264.56	0.066081589	6	29747026	[]
7259	12	241.1666667	0.140511993	9	7987546	[]
7264	8	202.875	0.141509674	5	13352339	[]
7269	17	242.8235294	0.053771192	16	35201312	[]
7270	18	248.5	0.116758906	8	34510866	[]
7271	8	290.75	0.07425447	8	8219108	[]
7272	10	237.2	0.043228325	5	32349729	[]
7273	13	228.3846154	0.06174962	8	29962126	[]
7275	19	141.6315789	0.034854918	5	21267090	[]
7279	11	204.6363636	0.038370618	5	6144769	[]
7281	12	357.0833333	0.07204318	5	13212000	[]
7282	7	196.5714286	0.03442094	4	13501296	[]
7285	15	323.8666667	0.135268152	8	35991375	[]
7287	13	240	0.107028775	5	35060189	[]
7289	9	175.4444444	0.105448508	6	34481805	[]
7291	10	296.3	0.139155358	5	19473469	[]
7294	12	175.1666667	0.122155809	7	9673224	[]
7296	8	143.375	0.067787342	5	25862483	[]
7297	22	159.7727273	0.048133169	5	28842589	[]
7299	28	254.75	0.071512801	17	36621169	[]
7302	12	156.6666667	0.107793149	5	9917993	[]
7304	11	160.6363636	0.054693553	6	11836822	[]
7307	17	246.7058824	0.071976503	4	29910664	[]
7310	18	335.1111111	0.05924166	7	13057482	[]
7312	14	323.1428571	0.159946556	6	35889336	[]
7316	22	282.5	0.097263461	12	28793119	[]
7317	13	252.8461538	0.082044203	6	1134188	[]
7320	14	215.1428571	0.048395158	5	8921160	[]
7321	23	239.6521739	0.076540465	15	33606062	[]
7322	8	292.125	0.053794981	4	1937875	[]
7325	15	237.2	0.106637417	8	25519224	[]
7326	27	210.8518519	0.112024851	9	35143498	[]
7327	10	195.1	0.117076948	10	12407928	[]
7329	9	253.1111111	0.073233277	4	24050000	[]
7331	27	296.8888889	0.049176853	8	2443051	[]
7332	15	235.2666667	0.093833334	6	34644237	[]
7335	7	185.1428571	0.06725957	4	21822079	[]
7339	14	363.5	0.033124774	10	34414873	[]
7343	13	387.2307692	0.117300056	4	35372271	[]
7344	13	252.3076923	0.124031252	8	15409821	[]
7345	22	210.6818182	0.066373523	6	7820570	[]
7348	7	282	0.120275112	4	35336031	[]
7349	12	341.4166667	0.047117314	6	24379846	[]
7350	20	162.9	0.1374851	10	37570601	[]
7351	7	149.1428571	0.136426051	5	38361440	[]
7353	7	227.1428571	0.037563568	4	23548829	[]
7356	7	127.1428571	0.071466622	6	33744780	['enhance_expression']
7357	7	215.4285714	0.060531336	7	32412772	[]
7359	7	201.7142857	0.122950153	5	1302106	[]
7360	7	282.4285714	0.130391929	5	22908136	[]
7364	10	170.6	0.020360763	6	5104114	[]
7365	9	217.8888889	0.033700319	6	7250057	[]
7366	8	261.625	0.132436959	5	36881823	[]
7367	6	222.3333333	0.07673659	4	16087598	[]
7368	26	231.8846154	0.051867013	9	21150072	[]
7369	14	204.2142857	0.069745492	7	33814851	[]
7370	13	286.6923077	0.100832697	7	16014169	[]
7373	24	312	0.062346991	9	11978930	[]
7374	15	285.1333333	0.064639536	4	19290969	[]
7377	14	192.8571429	0.100633643	8	36224201	[]
7378	18	216.1111111	0.021874826	9	29626462	[]
7380	15	293.9333333	0.07193785	7	26205014	[]
7381	8	237.625	0.072192762	4	17075528	[]
7385	25	387.28	0.158631664	5	29074919	[]
7387	32	325.96875	0.111823611	20	32048572	[]
7390	17	410.2352941	0.038308472	9	34262649	[]
7392	39	312.2307692	0.066059778	22	25718472	[]
7397	7	244.8571429	0.053715382	4	27529484	[]
7398	8	203.125	0.073116241	7	28302625	[]
7399	11	169	0.11220474	8	30078036	[]
7402	11	246	0.020892356	4	37394547	[]
7403	23	218.3478261	0.102002685	14	29818496	[]
7405	13	273.3076923	0.085287047	9	30282688	[]
7407	7	309.8571429	0.180308728	4	36693386	[]
7408	8	251.5	0.127231312	5	2057321	[]
7409	18	286.5	0.037548669	5	35737836	[]
7412	6	195.6666667	0.088050368	4	35889083	[]
7415	21	345.2380952	0.08338686	13	29609320	[]
7416	6	341	0.130582031	5	35542557	[]
7419	6	307.8333333	0.051199005	4	10767233	[]
7422	12	324.9166667	0.041612529	7	30196833	[]
7424	11	225.8181818	0.080987345	7	6658202	[]
7431	7	291.7142857	0.067108759	5	35733914	[]
7432	31	282.6451613	0.091573887	9	4058057	[]
7433	24	219.0833333	0.053018821	13	28757377	[]
7434	15	175.4666667	0.047987615	5	13002761	[]
7435	6	264.3333333	0.102781581	4	32152580	[]
7436	10	290.9	0.068555164	10	24043744	[]
7439	19	293.6315789	0.067770463	9	28438572	[]
7440	28	216.75	0.051189411	14	36475497	[]
7441	9	247.6666667	0.061855826	4	12087092	[]
7442	7	241.8571429	0.048226603	5	5678184	[]
7443	8	291.625	0.070142744	5	29373078	[]
7445	14	174.7142857	0.064742251	8	22913759	[]
7446	25	204.48	0.08052299	6	9314455	[]
7447	17	293.6470588	0.032794264	7	6032323	[]
7450	10	212.8	0.113661581	9	29928622	[]
7451	17	244.7058824	0.036163312	10	5617351	[]
7452	9	278.4444444	0.078311349	4	34295530	[]
7453	23	158.826087	0.052706676	8	27438608	[]
7454	6	222.3333333	0.054433388	5	16854042	[]
7456	7	276.4285714	0.091288634	4	11246376	[]
7457	13	342.9230769	0.047750861	4	15623372	[]
7458	21	376.2380952	0.076394568	8	13579370	[]
7462	12	180.5833333	0.039478051	4	22083609	[]
7464	11	177.2727273	0.072200458	10	35738154	[]
7465	6	298.3333333	0.055212568	4	8724751	[]
7466	10	225.2	0.148167393	5	27904237	[]
7469	10	209.7	0.075641745	7	34361132	[]
7471	20	232.95	0.207576577	8	34218183	[]
7472	7	209.2857143	0.052599859	4	12578838	[]
7473	9	211.8888889	0.058409783	4	29910638	[]
7474	14	194	0.115154394	5	22980097	[]
7475	12	257.8333333	0.063351608	4	37455649	[]
7476	13	315.0769231	0.075035041	6	13433685	[]
7480	19	403.4736842	0.061008991	7	11940255	[]
7481	13	204.5384615	0.079509954	9	3943172	[]
7482	24	242.875	0.064825195	13	13319093	[]
7483	23	218.173913	0.094633352	8	26411234	[]
7484	26	306.8846154	0.05837965	8	8883010	[]
7486	19	215.5789474	0.11407788	10	30593138	[]
7487	8	313.125	0.077360456	4	7567744	[]
7489	14	234.2857143	0.069728907	7	15664373	[]
7490	18	231.7777778	0.093832135	10	34720151	[]
7493	17	331.4117647	0.044580802	9	13526856	[]
7494	23	232.5652174	0.126086927	12	28108999	[]
7495	20	247.2	0.060997495	4	11717323	[]
7496	16	302.6875	0.025269339	8	24550848	[]
7497	11	314.0909091	0.035196838	4	29972373	[]
7499	16	182.1875	0.093412814	7	33988655	[]
7501	34	289.7647059	0.049325923	11	29797875	[]
7503	14	247.6428571	0.051925625	5	27657944	[]
7504	28	292.3214286	0.059235746	13	30002691	[]
7507	10	240.6	0.068426615	6	36434410	[]
7509	20	158.7	0.104851814	12	35581217	[]
7511	14	160.4285714	0.076550259	7	35925672	[]
7512	6	284.8333333	0.074166781	4	9585436	[]
7514	15	182.4666667	0.021043703	10	5065933	[]
7515	15	241.6666667	0.077559966	9	28442382	[]
7516	16	257.8125	0.056856538	8	28956963	[]
7518	10	203.4	0.163675254	4	30370088	[]
7520	11	190.8181818	0.072549532	7	17034286	[]
7521	11	278.7272727	0.052999013	5	16015575	[]
7523	22	312.5	0.04352184	7	14975460	[]
7524	9	188.5555556	0.048122732	4	32412489	[]
7525	9	350.1111111	0.066401087	6	12097082	[]
7526	6	132.6666667	0.12462473	5	13500769	[]
7527	17	214.1764706	0.067116886	6	29155497	[]
7528	9	216.7777778	0.106207181	7	28818642	[]
7539	6	508.1666667	0.132822681	4	17599473	[]
7540	13	138	0.067580522	5	12086258	[]
7543	13	208.3846154	0.133340031	7	34414718	[]
7544	10	199.4	0.081283118	4	15311208	[]
7546	32	291.34375	0.088984805	16	30688877	[]
7547	9	241.8888889	0.057599923	4	6746913	[]
7548	32	329.84375	0.08229966	18	34372036	[]
7549	32	301.46875	0.076377176	15	27067439	[]
7550	21	177.952381	0.042929175	7	34330772	[]
7551	6	319.1666667	0.041597437	5	12263757	[]
7552	13	247.4615385	0.080314605	10	8926228	[]
7555	17	265.4117647	0.093426165	7	29774112	[]
7556	12	322.9166667	0.113394503	6	24227352	[]
7557	20	263	0.045734735	4	12334796	[]
7558	6	201.8333333	0.132521909	4	13807797	[]
7560	13	160.0769231	0.12648374	8	26312048	[]
7562	8	245.25	0.137085126	4	18796105	[]
7563	7	235.2857143	0.123421067	7	31876857	[]
7565	17	260.2352941	0.096035666	5	30164202	[]
7566	7	298.8571429	0.107933912	7	3706777	[]
7568	20	253.25	0.104088232	13	5768025	[]
7573	36	298.8888889	0.05920797	26	30593614	[]
7574	23	288.8695652	0.042409568	9	30234460	[]
7576	11	200.8181818	0.064446674	7	27934220	[]
7577	10	302.6	0.013007341	5	14662640	['enhance_happyness']
7578	10	211.1	0.066229739	6	13913026	[]
7581	21	232.6190476	0.177984294	4	13128138	[]
7583	25	263.24	0.060995048	14	34625571	[]
7587	10	245.6	0.066476719	6	7834430	[]
7588	27	229.2222222	0.050361383	8	16928177	[]
7589	18	167.2777778	0.129044784	8	10735882	[]
7591	11	255.1818182	0.074632014	6	37483558	[]
7592	6	287.1666667	0.061957432	7	23058649	[]
7593	9	319.6666667	0.111856309	7	19878117	[]
7594	8	188.375	0.110445069	4	1429820	[]
7596	20	252.6	0.153443263	9	37354864	[]
7597	10	152.8	0.063469528	8	23200684	[]
7598	14	227.5714286	0.105126854	6	21748595	[]
7599	20	194.55	0.118950975	15	17422955	[]
7600	8	263.75	0.04256708	4	23129792	[]
7601	15	201.8666667	0.105759657	10	34018509	[]
7603	16	243.625	0.085801905	7	12370405	[]
7606	12	221.0833333	0.074514749	8	23616468	[]
7607	10	339.3	0.098209831	8	34042641	[]
7608	8	272.125	0.10214688	6	33586588	[]
7610	8	239.625	0.060398453	4	11059965	[]
7614	15	225.4666667	0.05571408	6	27850389	[]
7615	13	299.7692308	0.14268549	4	36366051	[]
7617	10	296.1	0.023531065	4	37238318	[]
7618	7	387.4285714	0.055981881	5	31817628	[]
7621	17	187.7058824	0.107775562	9	34579085	[]
7624	7	204.4285714	0.134065931	4	6519048	[]
7625	7	335	0.016895279	5	6768013	['enhance_happyness']
7626	13	295.8461538	0.060257473	6	13127829	[]
7632	8	287.5	0.020711425	6	16884908	[]
7636	6	313.3333333	0.028679281	5	11979364	[]
7638	17	202.1176471	0.070146819	10	24602123	[]
7641	18	347.1666667	0.162998501	10	30743795	[]
7644	12	393.25	0.072288239	7	27603984	[]
7645	8	237	0.094917097	8	33874868	[]
7647	7	332.2857143	0.094903122	6	33704118	[]
7648	15	231.5333333	0.055719512	7	12119875	[]
7649	21	211.7142857	0.131364668	18	34546849	[]
7650	15	237	0.086020092	9	34021788	[]
7651	13	159	0.071510136	10	30150431	[]
7652	8	247	0.121443664	7	36779597	[]
7654	12	283.3333333	0.07575598	6	33776211	[]
7655	16	170.375	0.060996502	10	34144774	[]
7657	16	227.5625	0.054232008	4	3885389	[]
7661	8	320	0.05128168	4	30793370	[]
7668	11	272.6363636	0.166340256	8	28026325	[]
7669	9	200.5555556	0.07588036	5	32937370	[]
7670	8	240.375	0.061479815	6	18264398	[]
7671	6	308.1666667	0.056230432	5	21760268	[]
7673	11	220.6363636	0.100798293	7	30326701	[]
7681	33	500.5454545	0.066486962	9	10712507	[]
7682	7	296.7142857	0.048016524	4	6509815	[]
7684	6	252.1666667	0.123212755	6	5167084	[]
7685	26	234.6538462	0.057608622	21	29836279	[]
7688	8	200.625	0.10095637	5	6725929	[]
7689	16	292.3125	0.062173098	5	30866127	[]
7692	16	313.9375	0.054769461	6	25717088	[]
7693	11	355.6363636	0.076939882	7	30873799	[]
7694	56	291.1428571	0.093578832	36	34167091	[]
7696	14	192.6428571	0.064014587	12	3487720	[]
7697	12	231.3333333	0.113453372	9	17831061	[]
7699	13	212.8461538	0.055319814	5	20066410	[]
7701	6	277.8333333	0.08526797	4	37205117	[]
7707	12	206.1666667	0.083152575	6	28844708	[]
7709	11	213.3636364	0.101246844	7	15774579	[]
7710	9	203.2222222	0.042421155	5	4342401	[]
7712	12	205.6666667	0.086877523	8	25265839	[]
7718	7	275.8571429	0.067074757	7	35657307	[]
7719	15	193	0.033201172	7	27754266	[]
7721	10	190.4	0.094362128	5	10215367	[]
7722	6	191.3333333	0.17462838	4	27599747	[]
7724	21	232.0952381	0.075132471	10	34328871	[]
7725	19	341.2631579	0.059211846	9	27709193	[]
7726	10	250.8	0.091835597	4	19982897	[]
7728	13	216.6153846	0.108784554	8	18498489	[]
7729	14	272.2142857	0.064973152	8	12707070	[]
7731	25	332.72	0.063170637	6	3780155	[]
7732	6	226	0.034269065	5	24656004	[]
7733	23	277.9565217	0.170798929	6	11753917	[]
7738	17	118.7058824	0.089111898	5	5327776	['enhance_expression']
7740	10	279.1	0.040132773	8	34046718	[]
7741	9	164.4444444	0.05589688	8	20305518	[]
7742	9	476.8888889	0.05238971	5	29962020	[]
7743	14	220	0.039817898	6	27387396	[]
7746	16	306.9375	0.119119296	10	31008930	[]
7747	12	167.3333333	0.063258279	5	6773440	[]
7748	17	259.3529412	0.097671081	5	27484431	[]
7751	14	268.7142857	0.0761248	4	28953193	[]
7754	14	239.2142857	0.036630731	4	3198010	[]
7755	19	183.6315789	0.109375729	6	37163467	[]
7756	14	311.2142857	0.078958914	6	34482292	[]
7757	20	239.7	0.07684807	5	6441260	[]
7758	23	345.6956522	0.084077782	15	11778873	[]
7759	7	232	0.034782707	5	28796880	[]
7760	16	216.75	0.050199625	11	24317555	[]
7763	14	235.8571429	0.150206497	6	30646618	[]
7764	11	376.2727273	0.02551806	6	15594363	[]
7765	30	377.9333333	0.086969725	12	34920638	[]
7766	19	414.8947368	0.048233234	7	10532801	[]
7767	6	293.8333333	0.067993093	6	33714048	[]
7769	7	223.1428571	0.082101957	4	5640564	[]
7770	14	196.5	0.130898725	7	6175234	[]
7772	15	198.2	0.048099546	10	34045292	[]
7773	16	283.3125	0.055824261	8	11651466	[]
7774	12	182	0.115483578	7	30542131	[]
7775	15	180.2666667	0.063165325	8	29747122	[]
7776	9	308.2222222	0.0402334	6	19680157	[]
7777	14	354.3571429	0.050284375	6	13384509	[]
7778	24	265.0416667	0.156290203	12	37487570	[]
7779	21	327.9047619	0.031890009	4	12701958	[]
7781	10	181.9	0.136011627	5	4830863	[]
7782	14	249.5714286	0.068896445	7	11821231	[]
7783	9	248.4444444	0.072296152	6	17801021	[]
7786	21	258.047619	0.072891894	13	21322766	[]
7787	24	195.75	0.095624799	16	23979841	[]
7788	15	211.8666667	0.087096424	8	26328629	[]
7789	11	282.8181818	0.062066171	6	2203176	[]
7790	6	250.3333333	0.142074253	4	33563451	[]
7791	12	282.0833333	0.072845133	6	30073472	[]
7795	12	214.3333333	0.065682305	11	11097069	[]
7800	13	195.1538462	0.066035181	7	6744781	[]
7801	8	146.625	0.187526902	5	17232194	[]
7802	11	280.5454545	0.106288576	5	12335082	[]
7803	8	389	0.089777661	5	16848399	[]
7805	6	280.6666667	0.04755839	5	26881615	[]
7807	13	173.6923077	0.056785077	9	28704701	[]
